"ID"	"SiteFK"	"Circle"	"Orientation"	"Code"	"Species"
4060	1301	3	"E"	1888	"8"
4061	1301	4	"A"	1889	"8"
4062	1301	4	"B"	1890	"9"
4063	1301	4	"C"	1891	"9"
4064	1301	4	"D"	1892	"American chestnut"
4065	1301	4	"E"	1893	"American chestnut"
4066	1301	5	"A"	1894	"Red maple"
4067	1301	5	"B"	1895	"Red maple"
4068	1301	5	"C"	1896	"Red oak"
4069	1301	5	"D"	1897	"Red oak"
4070	1301	5	"E"	1898	"Striped maple"
4071	1301	1	"A"	1899	"Striped maple"
4072	1301	1	"B"	1900	"American chestnut"
4073	1301	1	"C"	1901	"Red maple"
4074	1301	1	"D"	1902	"Red maple"
4075	1301	1	"E"	1903	"Serviceberry"
4076	1301	2	"A"	1904	"Serviceberry"
4077	1301	2	"B"	1905	"Striped maple"
4078	1301	2	"C"	1906	"Striped maple"
4079	1301	2	"D"	1907	"Yellow birch"
4080	1301	2	"E"	1908	"Yellow birch"
4081	1301	3	"A"	1909	"8"
4082	1301	3	"B"	1910	"8"
4083	1301	3	"C"	1911	"9"
4084	1301	3	"D"	1912	"9"
4085	1301	3	"E"	1913	"American chestnut"
4086	1301	4	"A"	1914	"American chestnut"
4087	1301	4	"B"	1915	"Black birch"
4088	1301	4	"C"	1916	"Black birch"
4089	1301	4	"D"	1917	"Black cherry"
4090	1301	4	"E"	1918	"Black cherry"
4091	1301	5	"A"	1919	"Black gum"
4092	1301	5	"B"	1920	"Black gum"
4093	1301	5	"C"	1921	"Black locust"
4094	1301	5	"D"	1922	"Black locust"
4095	1301	5	"E"	1923	"Dogwood spp."
4096	1301	1	"A"	1924	"Dogwood spp."
4097	1301	1	"B"	1925	"Fraser magnolia"
4098	1301	1	"C"	1926	"Fraser magnolia"
4099	1301	1	"D"	1927	"Mountain winterberry"
4100	1301	1	"E"	1928	"Pignut hickory"
4101	1301	2	"A"	1929	"Pignut hickory"
4102	1301	2	"B"	1930	"Red maple"
4103	1301	2	"C"	1931	"Red maple"
4104	1301	2	"D"	1932	"Red oak"
4105	1301	2	"E"	1933	"Red oak"
4106	1301	3	"A"	1934	"Rhododendron"
4107	1301	3	"B"	1935	"Sassafras"
4108	1301	3	"C"	1936	"Sassafras"
4109	1301	3	"D"	1937	"Serviceberry"
4110	1301	3	"E"	1938	"Serviceberry"
4111	1301	4	"A"	1939	"Striped maple"
4112	1301	4	"B"	1940	"Striped maple"
4113	1301	4	"C"	1941	"Sugar maple"
4114	1301	4	"D"	1942	"Tulip poplar"
4115	1301	4	"E"	1943	"Tulip poplar"
4116	1301	5	"A"	1944	"White oak"
4117	1301	5	"B"	1945	"White oak"
4118	1301	5	"C"	1946	"White ash"
4119	1301	5	"D"	1947	"White ash"
4120	1301	5	"E"	1948	"Yellow birch"
4121	1301	1	"A"	1949	"Yellow birch"
4122	1301	1	"B"	1950	"American beech"
4123	1301	1	"C"	1951	"American beech"
4124	1301	1	"D"	1952	"American chestnut"
4125	1301	1	"E"	1953	"American chestnut"
4126	1301	2	"A"	1954	"Black birch"
4127	1301	2	"B"	1955	"Black cherry"
4128	1301	2	"C"	1956	"Black gum"
4129	1301	2	"D"	1957	"Buckeye"
4130	1301	2	"E"	1958	"Buckeye"
4131	1301	3	"A"	1959	"Cucumber magnolia"
4132	1301	3	"B"	1960	"Red maple"
4133	1301	3	"C"	1961	"Red maple"
4134	1301	3	"D"	1962	"Red oak"
4135	1301	3	"E"	1963	"Red oak"
4136	1301	4	"A"	1964	"Rhododendron"
4137	1301	4	"B"	1965	"Rhododendron"
4138	1301	4	"C"	1966	"Serviceberry"
4139	1301	4	"D"	1967	"Serviceberry"
4140	1301	4	"E"	1968	"Striped maple"
4141	1301	5	"A"	1969	"Striped maple"
4142	1301	5	"B"	1970	"Sugar maple"
4143	1301	5	"C"	1971	"Sugar maple"
4144	1301	5	"D"	1972	"Witch hazel"
4145	1301	5	"E"	1973	"Witch hazel"
4146	1301	1	"A"	1974	"Yellow birch"
4147	1301	1	"B"	1975	"Yellow birch"
4148	1301	1	"C"	1976	"American beech"
4149	1301	1	"D"	1977	"American beech"
4150	1301	1	"E"	1978	"American chestnut"
4151	1301	2	"A"	1979	"American chestnut"
4152	1301	2	"B"	1980	"Basswood"
4153	1301	2	"C"	1981	"Black gum"
4154	1301	2	"D"	1982	"Buckeye"
4155	1301	2	"E"	1983	"Buckeye"
4156	1301	3	"A"	1984	"Cucumber magnolia"
4157	1301	3	"B"	1985	"Cucumber magnolia"
4158	1301	3	"C"	1986	"Fraser magnolia"
4159	1301	3	"D"	1987	"Fraser magnolia"
4160	1301	3	"E"	1988	"Mountain winterberry"
4161	1301	4	"A"	1989	"Mountain winterberry"
4162	1301	4	"B"	1990	"Red maple"
4163	1301	4	"C"	1991	"Red maple"
4164	1301	4	"D"	1992	"Red oak"
4165	1301	4	"E"	1993	"Red oak"
4166	1301	5	"A"	1994	"Rhododendron"
4167	1301	5	"B"	1995	"Rhododendron"
4168	1301	5	"C"	1996	"Serviceberry"
4169	1301	5	"D"	1997	"Serviceberry"
4170	1301	5	"E"	1998	"Striped maple"
4171	1301	1	"A"	1999	"Striped maple"
4172	1301	1	"B"	2000	"Sugar maple"
4173	1301	1	"C"	2001	"Sugar maple"
4174	1301	1	"D"	2002	"Witch hazel"
4175	1301	1	"E"	2003	"Witch hazel"
4176	1301	2	"A"	2004	"Yellow birch"
4177	1301	2	"B"	2005	"Yellow birch"
4178	1301	2	"C"	2006	"American beech"
4179	1301	2	"D"	2007	"American beech"
4180	1301	2	"E"	2008	"American chestnut"
4181	1301	3	"A"	2009	"American chestnut"
4182	1301	3	"B"	2010	"Black cherry"
4183	1301	3	"C"	2011	"Cucumber magnolia"
4184	1301	3	"D"	2012	"Cucumber magnolia"
4185	1301	3	"E"	2013	"Dogwood spp."
4186	1301	4	"A"	2014	"Fraser magnolia"
4187	1301	4	"B"	2015	"Mountain winterberry"
4188	1301	4	"C"	2016	"Mountain winterberry"
4189	1301	4	"D"	2017	"Red maple"
4190	1301	4	"E"	2018	"Red maple"
4191	1301	5	"A"	2019	"Red oak"
4192	1301	5	"B"	2020	"Red oak"
4193	1301	5	"C"	2021	"Rhododendron"
4194	1301	5	"D"	2022	"Rhododendron"
4195	1301	5	"E"	2023	"Serviceberry"
4196	1301	1	"A"	2024	"Serviceberry"
4197	1301	1	"B"	2025	"Striped maple"
4198	1301	1	"C"	2026	"Striped maple"
4199	1301	1	"D"	2027	"Sugar maple"
4200	1301	1	"E"	2028	"Sugar maple"
4201	1301	2	"A"	2029	"Yellow birch"
4202	1301	2	"B"	2030	"Yellow birch"
4203	1301	2	"C"	2031	"American beech"
4204	1301	2	"D"	2032	"American beech"
4205	1301	2	"E"	2033	"American chestnut"
4206	1301	3	"A"	2034	"American chestnut"
4207	1301	3	"B"	2035	"Black cherry"
4208	1301	3	"C"	2036	"Black cherry"
4209	1301	3	"D"	2037	"Cucumber magnolia"
4210	1301	3	"E"	2038	"Cucumber magnolia"
4211	1301	4	"A"	2039	"Fraser magnolia"
4212	1301	4	"B"	2040	"Fraser magnolia"
4213	1301	4	"C"	2041	"Mountain winterberry"
4214	1301	4	"D"	2042	"Mountain winterberry"
4215	1301	4	"E"	2043	"Red maple"
4216	1301	5	"A"	2044	"Red maple"
4217	1301	5	"B"	2045	"Red oak"
4218	1301	5	"C"	2046	"Red oak"
4219	1301	5	"D"	2047	"Rhododendron"
4220	1301	5	"E"	2048	"Rhododendron"
4221	1301	1	"A"	2049	"Serviceberry"
4222	1301	1	"B"	2050	"Serviceberry"
4223	1301	1	"C"	2051	"Striped maple"
4224	1301	1	"D"	2052	"Striped maple"
4225	1301	1	"E"	2053	"Sugar maple"
4226	1301	2	"A"	2054	"Sugar maple"
4227	1301	2	"B"	2055	"Tulip poplar"
4228	1301	2	"C"	2056	"White ash"
4229	1301	2	"D"	2057	"Yellow birch"
4230	1301	2	"E"	2058	"American chestnut"
4231	1301	3	"A"	2059	"American chestnut"
4232	1301	3	"B"	2060	"Basswood"
4233	1301	3	"C"	2061	"Black birch"
4234	1301	3	"D"	2062	"Black birch"
4235	1301	3	"E"	2063	"Black cherry"
4236	1301	4	"A"	2064	"Black cherry"
4237	1301	4	"B"	2065	"Black gum"
4238	1301	4	"C"	2066	"Black gum"
4239	1301	4	"D"	2067	"Chestnut oak"
4240	1301	4	"E"	2068	"Chestnut oak"
4241	1301	5	"A"	2069	"Cucumber magnolia"
4242	1301	5	"B"	2070	"Cucumber magnolia"
4243	1301	5	"C"	2071	"Fraser magnolia"
4244	1301	5	"D"	2072	"Mountain winterberry"
4245	1301	5	"E"	2073	"Mountain winterberry"
4246	1301	1	"A"	2074	"Pignut hickory"
4247	1301	1	"B"	2075	"Red maple"
4248	1301	1	"C"	2076	"Red maple"
4249	1301	1	"D"	2077	"Red oak"
4250	1301	1	"E"	2078	"Red oak"
4251	1301	2	"A"	2079	"Rhododendron"
4252	1301	2	"B"	2080	"Rhododendron"
4253	1301	2	"C"	2081	"Sassafras"
4254	1301	2	"D"	2082	"Sassafras"
4255	1301	2	"E"	2083	"Serviceberry"
4256	1301	3	"A"	2084	"Serviceberry"
4257	1301	3	"B"	2085	"Striped maple"
4258	1301	3	"C"	2086	"Striped maple"
4259	1301	3	"D"	2087	"Sugar maple"
4260	1301	3	"E"	2088	"Tulip poplar"
4261	1301	4	"A"	2089	"Tulip poplar"
4262	1301	4	"B"	2090	"White oak"
4263	1301	4	"C"	2091	"White ash"
4264	1301	4	"D"	2092	"Yellow birch"
4265	1301	4	"E"	2093	"Yellow birch"
4266	1301	5	"A"	2094	"American chestnut"
4267	1301	5	"B"	2095	"American chestnut"
4268	1301	5	"C"	2096	"Black birch"
4269	1301	5	"D"	2097	"Black gum"
4270	1301	5	"E"	2098	"Black gum"
4271	1301	1	"A"	2099	"Fraser magnolia"
4272	1301	1	"B"	2100	"Mountain winterberry"
4273	1301	1	"C"	2101	"Mountain winterberry"
4274	1301	1	"D"	2102	"Red maple"
4275	1301	1	"E"	2103	"Red maple"
4276	1301	2	"A"	2104	"Red oak"
4277	1301	2	"B"	2105	"Red oak"
4278	1301	2	"C"	2106	"Rhododendron"
4279	1301	2	"D"	2107	"Rhododendron"
4280	1301	2	"E"	2108	"Serviceberry"
4281	1301	3	"A"	2109	"Serviceberry"
4282	1301	3	"B"	2110	"Yellow birch"
4283	1301	3	"C"	2111	"Yellow birch"
4284	1301	3	"D"	2112	"American chestnut"
4285	1301	3	"E"	2113	"American chestnut"
4286	1301	4	"A"	2114	"Black birch"
4287	1301	4	"B"	2115	"Black birch"
4288	1301	4	"C"	2116	"Black cherry"
4289	1301	4	"D"	2117	"Red maple"
4290	1301	4	"E"	2118	"Red maple"
4291	1301	5	"A"	2119	"Red oak"
4292	1301	5	"B"	2120	"Red oak"
4293	1301	5	"C"	2121	"Rhododendron"
4294	1301	5	"D"	2122	"Rhododendron"
4295	1301	5	"E"	2123	"Serviceberry"
4296	1301	1	"A"	2124	"Serviceberry"
4297	1301	1	"B"	2125	"Striped maple"
4298	1301	1	"C"	2126	"Striped maple"
4299	1301	1	"D"	2127	"Tulip poplar"
4300	1301	1	"E"	2128	"Tulip poplar"
4301	1301	2	"A"	2129	"White ash"
4302	1301	2	"B"	2130	"Yellow birch"
4303	1301	2	"C"	2131	"Yellow birch"
4304	1301	2	"D"	2132	"American beech"
4305	1301	2	"E"	2133	"American beech"
4306	1301	3	"A"	2134	"American chestnut"
4307	1301	3	"B"	2135	"American chestnut"
4308	1301	3	"C"	2136	"Basswood"
4309	1301	3	"D"	2137	"Basswood"
4310	1301	3	"E"	2138	"Black birch"
4311	1301	4	"A"	2139	"Black cherry"
4312	1301	4	"B"	2140	"Black cherry"
4313	1301	4	"C"	2141	"Buckeye"
4314	1301	4	"D"	2142	"Buckeye"
4315	1301	4	"E"	2143	"Cucumber magnolia"
4316	1301	5	"A"	2144	"Red maple"
4317	1301	5	"B"	2145	"Red maple"
4318	1301	5	"C"	2146	"Red oak"
4319	1301	5	"D"	2147	"Red oak"
4320	1301	5	"E"	2148	"Rhododendron"
4321	1301	1	"A"	2149	"Rhododendron"
4322	1301	1	"B"	2150	"Serviceberry"
4323	1301	1	"C"	2151	"Serviceberry"
4324	1301	1	"D"	2152	"Slippery elm"
4325	1301	1	"E"	2153	"Slippery elm"
4326	1301	2	"A"	2154	"Striped maple"
4327	1301	2	"B"	2155	"Striped maple"
4328	1301	2	"C"	2156	"Sugar maple"
4329	1301	2	"D"	2157	"Sugar maple"
4330	1301	2	"E"	2158	"White ash"
4331	1301	3	"A"	2159	"White ash"
4332	1301	3	"B"	2160	"Witch hazel"
4333	1301	3	"C"	2161	"Witch hazel"
4334	1301	3	"D"	2162	"Yellow birch"
4335	1301	3	"E"	2163	"Yellow birch"
4336	1301	4	"A"	2164	"8"
4337	1301	4	"B"	2165	"8"
4338	1301	4	"C"	2166	"9"
4339	1301	4	"D"	2167	"9"
4340	1301	4	"E"	2168	"American chestnut"
4341	1301	5	"A"	2169	"American chestnut"
4342	1301	5	"B"	2170	"Black birch"
4343	1301	5	"C"	2171	"Black birch"
4344	1301	5	"D"	2172	"Black cherry"
4345	1301	5	"E"	2173	"Black cherry"
4346	1301	1	"A"	2174	"Black gum"
4347	1301	1	"B"	2175	"Black gum"
4348	1301	1	"C"	2176	"Black locust"
4349	1301	1	"D"	2177	"Black locust"
4350	1301	1	"E"	2178	"Dogwood spp."
4351	1301	2	"A"	2179	"Dogwood spp."
4352	1301	2	"B"	2180	"Fraser magnolia"
4353	1301	2	"C"	2181	"Mountain winterberry"
4354	1301	2	"D"	2182	"Mountain winterberry"
4355	1301	2	"E"	2183	"Pignut hickory"
4356	1301	3	"A"	2184	"Pignut hickory"
4357	1301	3	"B"	2185	"Red maple"
4358	1301	3	"C"	2186	"Red maple"
4359	1301	3	"D"	2187	"Red oak"
4360	1301	3	"E"	2188	"Red oak"
4361	1301	4	"A"	2189	"Sassafras"
4362	1301	4	"B"	2190	"Sassafras"
4363	1301	4	"C"	2191	"Serviceberry"
4364	1301	4	"D"	2192	"Serviceberry"
4365	1301	4	"E"	2193	"Striped maple"
4366	1301	5	"A"	2194	"Striped maple"
4367	1301	5	"B"	2195	"Sugar maple"
4368	1301	5	"C"	2196	"White oak"
4369	1301	5	"D"	2197	"White ash"
4370	1301	5	"E"	2198	"White ash"
4371	1301	1	"A"	2199	"Yellow birch"
4372	1301	1	"B"	2200	"Yellow birch"
4373	1301	1	"C"	2201	"8"
4374	1301	1	"D"	2202	"8"
4375	1301	1	"E"	2203	"9"
4376	1301	2	"A"	2204	"9"
4377	1301	2	"B"	2205	"American chestnut"
4378	1301	2	"C"	2206	"American chestnut"
4379	1301	2	"D"	2207	"Black cherry"
4380	1301	2	"E"	2208	"Black cherry"
4381	1301	3	"A"	2209	"Black gum"
4382	1301	3	"B"	2210	"Black gum"
4383	1301	3	"C"	2211	"Black locust"
4384	1301	3	"D"	2212	"Black locust"
4385	1301	3	"E"	2213	"Fraser magnolia"
4386	1301	4	"A"	2214	"Fraser magnolia"
4387	1301	4	"B"	2215	"Mountain winterberry"
4388	1301	4	"C"	2216	"Mountain winterberry"
4389	1301	4	"D"	2217	"Pignut hickory"
4390	1301	4	"E"	2218	"Pignut hickory"
4391	1301	5	"A"	2219	"Red maple"
4392	1301	5	"B"	2220	"Red maple"
4393	1301	5	"C"	2221	"Red oak"
4394	1301	5	"D"	2222	"Red oak"
4395	1301	5	"E"	2223	"Rhododendron"
4396	1301	1	"A"	2224	"Rhododendron"
4397	1301	1	"B"	2225	"Serviceberry"
4398	1301	1	"C"	2226	"Serviceberry"
4399	1301	1	"D"	2227	"Striped maple"
4400	1301	1	"E"	2228	"Striped maple"
4401	1301	2	"A"	2229	"Tulip poplar"
4402	1301	2	"B"	2230	"White ash"
4403	1301	2	"C"	2231	"White ash"
4404	1301	2	"D"	2232	"Yellow birch"
4405	1301	2	"E"	2233	"Yellow birch"
4406	1301	3	"A"	2234	"8"
4407	1301	3	"B"	2235	"8"
4408	1301	3	"C"	2236	"9"
4409	1301	3	"D"	2237	"9"
4410	1301	3	"E"	2238	"American chestnut"
4411	1301	4	"A"	2239	"American chestnut"
4412	1301	4	"B"	2240	"Red maple"
4413	1301	4	"C"	2241	"Red maple"
4414	1301	4	"D"	2242	"Red oak"
4415	1301	4	"E"	2243	"Red oak"
4416	1301	5	"A"	2244	"Rhododendron"
4417	1301	5	"B"	2245	"Rhododendron"
4418	1301	5	"C"	2246	"Serviceberry"
4419	1301	5	"D"	2247	"Serviceberry"
4420	1301	5	"E"	2248	"Striped maple"
4421	1301	1	"A"	2249	"Striped maple"
4422	1301	1	"B"	2250	"Witch hazel"
4423	1301	1	"C"	2251	"Witch hazel"
4424	1301	1	"D"	2252	"Yellow birch"
4425	1301	1	"E"	2253	"Yellow birch"
4426	1301	2	"A"	2254	"American beech"
4427	1301	2	"B"	2255	"American beech"
4428	1301	2	"C"	2256	"American chestnut"
4429	1301	2	"D"	2257	"American chestnut"
4430	1301	2	"E"	2258	"Black locust"
4431	1301	3	"A"	2259	"Buckeye"
4432	1301	3	"B"	2260	"Buckeye"
4433	1301	3	"C"	2261	"Fraser magnolia"
4434	1301	3	"D"	2262	"Red maple"
4435	1301	3	"E"	2263	"Red maple"
4436	1301	4	"A"	2264	"Red oak"
4437	1301	4	"B"	2265	"Red oak"
4438	1301	4	"C"	2266	"Rhododendron"
4439	1301	4	"D"	2267	"Rhododendron"
4440	1301	4	"E"	2268	"Serviceberry"
4441	1301	5	"A"	2269	"Serviceberry"
4442	1301	5	"B"	2270	"Striped maple"
4443	1301	5	"C"	2271	"Striped maple"
4444	1301	5	"D"	2272	"Sugar maple"
4445	1301	5	"E"	2273	"Sugar maple"
4446	1301	1	"A"	2274	"Witch hazel"
4447	1301	1	"B"	2275	"Witch hazel"
4448	1301	1	"C"	2276	"Yellow birch"
4449	1301	1	"D"	2277	"Yellow birch"
4450	1301	1	"E"	2278	"8"
4451	1301	2	"A"	2279	"8"
4452	1301	2	"B"	2280	"9"
4453	1301	2	"C"	2281	"9"
4454	1301	2	"D"	2282	"American chestnut"
4455	1301	2	"E"	2283	"American chestnut"
4456	1301	3	"A"	2284	"Red maple"
4457	1301	3	"B"	2285	"Red maple"
4458	1301	3	"C"	2286	"Red oak"
4459	1301	3	"D"	2287	"Red oak"
4460	1301	3	"E"	2288	"Serviceberry"
4461	1301	4	"A"	2289	"Serviceberry"
4462	1301	4	"B"	2290	"Striped maple"
4463	1301	4	"C"	2291	"Striped maple"
4464	1301	4	"D"	2292	"American chestnut"
4465	1301	4	"E"	2293	"American chestnut"
4466	1301	5	"A"	2294	"Red maple"
4467	1301	5	"B"	2295	"Red maple"
4468	1301	5	"C"	2296	"Red oak"
4469	1301	5	"D"	2297	"Red oak"
4470	1301	5	"E"	2298	"Striped maple"
4471	1301	1	"A"	2299	"Striped maple"
4472	1301	1	"B"	2300	"8"
4473	1301	1	"C"	2301	"8"
4474	1301	1	"D"	2302	"9"
4475	1301	1	"E"	2303	"9"
4476	1301	2	"A"	2304	"American chestnut"
4477	1301	2	"B"	2305	"American chestnut"
4478	1301	2	"C"	2306	"Red maple"
4479	1301	2	"D"	2307	"Red maple"
4480	1301	2	"E"	2308	"Red oak"
4481	1301	3	"A"	2309	"Red oak"
4482	1301	3	"B"	2310	"Striped maple"
4483	1301	3	"C"	2311	"Striped maple"
4484	1301	3	"D"	2312	"8"
4485	1301	3	"E"	2313	"8"
4486	1301	4	"A"	2314	"9"
4487	1301	4	"B"	2315	"9"
4488	1301	4	"C"	2316	"American chestnut"
4489	1301	4	"D"	2317	"American chestnut"
4490	1301	4	"E"	2318	"Red maple"
4491	1301	5	"A"	2319	"Red maple"
4492	1301	5	"B"	2320	"Red oak"
4493	1301	5	"C"	2321	"Red oak"
4494	1301	5	"D"	2322	"Striped maple"
4495	1301	5	"E"	2323	"Striped maple"
4496	1301	1	"A"	2324	"8"
4497	1301	1	"B"	2325	"8"
4498	1301	1	"C"	2326	"9"
4499	1301	1	"D"	2327	"9"
4500	1301	1	"E"	2328	"American chestnut"
4501	1301	2	"A"	2329	"American chestnut"
4502	1301	2	"B"	2330	"Red maple"
4503	1301	2	"C"	2331	"Red maple"
4504	1301	2	"D"	2332	"Red oak"
4505	1301	2	"E"	2333	"Red oak"
4506	1301	3	"A"	2334	"Striped maple"
4507	1301	3	"B"	2335	"Striped maple"
4508	1301	3	"C"	2336	"American chestnut"
4509	1301	3	"D"	2337	"American chestnut"
4510	1301	3	"E"	2338	"Red maple"
4511	1301	4	"A"	2339	"Red maple"
4512	1301	4	"B"	2340	"Red oak"
4513	1301	4	"C"	2341	"Red oak"
4514	1301	4	"D"	2342	"Serviceberry"
4515	1301	4	"E"	2343	"Serviceberry"
4516	1301	5	"A"	2344	"Striped maple"
4517	1301	5	"B"	2345	"Striped maple"
4518	1301	5	"C"	2346	"American chestnut"
4519	1301	5	"D"	2347	"American chestnut"
4520	1301	5	"E"	2348	"Red maple"
4521	1301	1	"A"	2349	"Red maple"
4522	1301	1	"B"	2350	"Red oak"
4523	1301	1	"C"	2351	"Red oak"
4524	1301	1	"D"	2352	"Striped maple"
4525	1301	1	"E"	2353	"Striped maple"
4526	1301	2	"A"	2354	"8"
4527	1301	2	"B"	2355	"8"
4528	1301	2	"C"	2356	"9"
4529	1301	2	"D"	2357	"9"
4530	1301	2	"E"	2358	"American chestnut"
4531	1301	3	"A"	2359	"American chestnut"
4532	1301	3	"B"	2360	"Black gum"
4533	1301	3	"C"	2361	"Red maple"
4534	1301	3	"D"	2362	"Red maple"
4535	1301	3	"E"	2363	"Red oak"
4536	1301	4	"A"	2364	"Red oak"
4537	1301	4	"B"	2365	"Rhododendron"
4538	1301	4	"C"	2366	"Rhododendron"
4539	1301	4	"D"	2367	"Serviceberry"
4540	1301	4	"E"	2368	"Serviceberry"
4541	1301	5	"A"	2369	"Striped maple"
4542	1301	5	"B"	2370	"Striped maple"
4543	1301	5	"C"	2371	"American beech"
4544	1301	5	"D"	2372	"American chestnut"
4545	1301	5	"E"	2373	"American chestnut"
4546	1301	1	"A"	2374	"Fraser magnolia"
4547	1301	1	"B"	2375	"Fraser magnolia"
4548	1301	1	"C"	2376	"Mountain winterberry"
4549	1301	1	"D"	2377	"Mountain winterberry"
4550	1301	1	"E"	2378	"Red maple"
4551	1301	2	"A"	2379	"Red maple"
4552	1301	2	"B"	2380	"Red oak"
4553	1301	2	"C"	2381	"Red oak"
4554	1301	2	"D"	2382	"Rhododendron"
4555	1301	2	"E"	2383	"Rhododendron"
4556	1301	3	"A"	2384	"Serviceberry"
4557	1301	3	"B"	2385	"Serviceberry"
4558	1301	3	"C"	2386	"Striped maple"
4559	1301	3	"D"	2387	"Striped maple"
4560	1301	3	"E"	2388	"Witch hazel"
4561	1301	4	"A"	2389	"Witch hazel"
4562	1301	4	"B"	2390	"Yellow birch"
4563	1301	4	"C"	2391	"American chestnut"
4564	1301	4	"D"	2392	"American chestnut"
4565	1301	4	"E"	2393	"Black birch"
4566	1301	5	"A"	2394	"Black birch"
4567	1301	5	"B"	2395	"Black cherry"
4568	1301	5	"C"	2396	"Black gum"
4569	1301	5	"D"	2397	"Dogwood spp."
4570	1301	5	"E"	2398	"Dogwood spp."
4571	1301	1	"A"	2399	"Fraser magnolia"
4572	1301	1	"B"	2400	"Fraser magnolia"
4573	1301	1	"C"	2401	"Mountain winterberry"
4574	1301	1	"D"	2402	"Mountain winterberry"
4575	1301	1	"E"	2403	"Red maple"
4576	1301	2	"A"	2404	"Red maple"
4577	1301	2	"B"	2405	"Red oak"
4578	1301	2	"C"	2406	"Red oak"
4579	1301	2	"D"	2407	"Rhododendron"
4580	1301	2	"E"	2408	"Rhododendron"
4581	1301	3	"A"	2409	"Serviceberry"
4582	1301	3	"B"	2410	"Serviceberry"
4583	1301	3	"C"	2411	"Striped maple"
4584	1301	3	"D"	2412	"Striped maple"
4585	1301	3	"E"	2413	"Sugar maple"
4586	1301	4	"A"	2414	"Witch hazel"
4587	1301	4	"B"	2415	"Witch hazel"
4588	1301	4	"C"	2416	"Yellow birch"
4589	1301	4	"D"	2417	"Yellow birch"
4590	1301	4	"E"	2418	"Rhododendron"
4591	1301	5	"A"	2419	"Rhododendron"
4592	1301	5	"B"	2420	"Yellow birch"
4593	1301	5	"C"	2421	"Yellow birch"
4594	1301	5	"D"	2422	"American chestnut"
4595	1301	5	"E"	2423	"American chestnut"
4596	1301	1	"A"	2424	"Fraser magnolia"
4597	1301	1	"B"	2425	"Rhododendron"
4598	1301	1	"C"	2426	"Rhododendron"
4599	1301	1	"D"	2427	"Serviceberry"
4600	1301	1	"E"	2428	"Tulip poplar"
4601	1301	2	"A"	2429	"Yellow birch"
4602	1301	2	"B"	2430	"Yellow birch"
4603	1301	2	"C"	2431	"American chestnut"
4604	1301	2	"D"	2432	"American chestnut"
4605	1301	2	"E"	2433	"Basswood"
4606	1301	3	"A"	2434	"Black gum"
4607	1301	3	"B"	2435	"Black locust"
4608	1301	3	"C"	2436	"Cucumber magnolia"
4609	1301	3	"D"	2437	"Cucumber magnolia"
4610	1301	3	"E"	2438	"Fraser magnolia"
4611	1301	4	"A"	2439	"Fraser magnolia"
4612	1301	4	"B"	2440	"Mountain winterberry"
4613	1301	4	"C"	2441	"Mountain winterberry"
4614	1301	4	"D"	2442	"Red maple"
4615	1301	4	"E"	2443	"Red maple"
4616	1301	5	"A"	2444	"Red oak"
4617	1301	5	"B"	2445	"Red oak"
4618	1301	5	"C"	2446	"Rhododendron"
4619	1301	5	"D"	2447	"Rhododendron"
4620	1301	5	"E"	2448	"Serviceberry"
4621	1301	1	"A"	2449	"Serviceberry"
4622	1301	1	"B"	2450	"Striped maple"
4623	1301	1	"C"	2451	"Striped maple"
4624	1301	1	"D"	2452	"Sugar maple"
4625	1301	1	"E"	2453	"Tulip poplar"
4626	1301	2	"A"	2454	"White ash"
4627	1301	2	"B"	2455	"Yellow birch"
4628	1301	2	"C"	2456	"Yellow birch"
4629	1301	2	"D"	2457	"American chestnut"
4630	1301	2	"E"	2458	"American chestnut"
4631	1301	3	"A"	2459	"Black birch"
4632	1301	3	"B"	2460	"Black birch"
4633	1301	3	"C"	2461	"Cucumber magnolia"
4634	1301	3	"D"	2462	"Cucumber magnolia"
4635	1301	3	"E"	2463	"Fraser magnolia"
4636	1301	4	"A"	2464	"Fraser magnolia"
4637	1301	4	"B"	2465	"Mountain winterberry"
4638	1301	4	"C"	2466	"Mountain winterberry"
4639	1301	4	"D"	2467	"Red maple"
4640	1301	4	"E"	2468	"Red maple"
4641	1301	5	"A"	2469	"Red oak"
4642	1301	5	"B"	2470	"Red oak"
4643	1301	5	"C"	2471	"Rhododendron"
4644	1301	5	"D"	2472	"Rhododendron"
4645	1301	5	"E"	2473	"Serviceberry"
4646	1301	1	"A"	2474	"Serviceberry"
4647	1301	1	"B"	2475	"Striped maple"
4648	1301	1	"C"	2476	"Striped maple"
4649	1301	1	"D"	2477	"Sugar maple"
4650	1301	1	"E"	2478	"Yellow birch"
4651	1301	2	"A"	2479	"Yellow birch"
4652	1301	2	"B"	2480	"Black locust"
4653	1301	2	"C"	2481	"Fraser magnolia"
4654	1301	2	"D"	2482	"Red maple"
4655	1301	2	"E"	2483	"Red maple"
4656	1301	3	"A"	2484	"Rhododendron"
4657	1301	3	"B"	2485	"Rhododendron"
4658	1301	3	"C"	2486	"Witch hazel"
4659	1301	3	"D"	2487	"Witch hazel"
4660	1301	3	"E"	2488	"Mountain winterberry"
4661	1301	4	"A"	2489	"Rhododendron"
4662	1301	4	"B"	2490	"Rhododendron"
4663	1301	4	"C"	2491	"Serviceberry"
4664	1301	4	"D"	2492	"American chestnut"
